hash_id,titre,entreprise,lieu,region,salaire_min,salaire_max,salaire_brut,remote,contrat,contrat_type,categorie,secteur,description,lien,tags,rome_code,niveau,date_creation,date_scraping,source,poste_recherche,salaire_annuel_estime
f9c7ddbdc39e48ae, Data Scientist H/F,Crédit Agricole Assurances,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"SPIRICA, jeune société d'assurance, est une filiale du groupe Crédit Agricole Assurances qui conçoit, gère et commercialise des produits d'assurance vie épargne (contrats d'assurance vie multi supports / Euros, PERin, contrats de capitalisation). SPIRICA a réalisé en 2024, plus de 3 milliards d'Euros de collecte et détient 15 milliards d'Euros d'encours. En pleine croissance, elle compte aujourd'hui plus de 130 collaborateurs à Paris et Lyon.Dans le cadre de son développement, SPIRICA recherche ",https://candidat.francetravail.fr/offres/recherche/detail/1917481,,M1405,Débutant accepté,2026-04-25,2026-04-26,france_travail,data scientist,
712c57cd9bcee40c,Data Scientist H/F,Groupama,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Le rôle principal du Data Scientist est de soutenir les missions de l'équipe d'analyse quantitative du pôle Recherche, incluant notammentde participer à la robustesse statistique des datasets ESG, participer à la recherche de signaux de création d’alpha et contribuer à la création d'un système de production d'information automatisé.
Les principales missions du poste sont les suivantes :
1. Prendre en charge la qualité des données corporate finance & ESG des entreprisesCollecter, nettoyer et fiab",https://candidat.francetravail.fr/offres/recherche/detail/1917470,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
f4beb52f13d6d752,Data Scientist F/H ,La Banque Postale,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"On vous propose de rejoindre une des équipes de la Direction de la prévention de la lutte contre la fraude de La Banque Postale où vos actions contribueront à vous épanouir et à rendre notre croissance à la fois saine et durable.

Vous aurez 4 types de missions : 

 * Lutte contre la fraude

 * Identifier les situations de fraude sur leur périmètre via des analyses ad hoc et documentées des données disponibles
 * Identifier des données pertinentes nécessaires à la lutte contre la fraude
 * Réali",https://candidat.francetravail.fr/offres/recherche/detail/1917423,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
f948d6f058de62a1,"Consultant Senior ou Manager Data Analyst & BI - secteur Financier, H/F",EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Selon votre parcours, vos expériences et votre expertise, vous serez amené(e) à apporter vos compétences à des équipes engagées sur des missions de conseil de différentes natures :

?    Accompagnement des clients dans leur programme d'optimisation des processus avec la Data 
?    Conception, développement et implémentation d'outils BI (solutions de reporting, d'aide à la décision, de datavisualisation) dans les domaines du customer, du digital, de la conformité…, en s'appuyant sur des technolog",https://candidat.francetravail.fr/offres/recherche/detail/1918360,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
36bc234a199ec8eb,"Consultant Senior ou Manager Data Architect - secteur Financier, H/F",EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Selon votre parcours, vos expériences et votre expertise, vous serez amené(e) à apporter vos compétences à des équipes engagées sur des missions de conseil de différentes natures :

?    Accompagner les Directions Générales, Métier et DSI dans leurs projets de transformation liés à l'architecture des données, en adoptant une approche centrée sur les besoins métiers
?    Réaliser des audits et analyses d'architecture axés sur les périmètres data, en identifiant les points d'amélioration et opport",https://candidat.francetravail.fr/offres/recherche/detail/1918351,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
8e3c976bf593d8a3,Consultant Data Gouvernance / Data Management (H/F),EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Pour renforcer nos équipes, EY Data & Analytics recrute un Consultant Data Gouvernance / Data Management (F/H).

 

Vos missions seront :

Accompagner nos clients dans le design, la définition et la mise en œuvre de leurs initiatives Data Gouvernance / Data Management
Participer opérationnellement aux initiatives de Data Gouvernance / Data Management en collaborant avec nos clients pour mettre en place les stratégies et les activités de gestion et gouvernance de données ainsi que les processus e",https://candidat.francetravail.fr/offres/recherche/detail/1918344,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
ba9ffb9643e460dc,Data Analyst Expérimenté H/F,EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"En outre, pour accélérer notre veille technologique, nous avons ouvert à la Tour First un Lab de 600m² dédié à l'innovation autour du digital, de la data et de la blockchain. Déjà 40 nouvelles applications y ont vu le jour cette année.

 

EY Analytics recrute un Data Analyst (F/H). Vous rejoindrez une équipe dynamique, enthousiaste et multiculturelle et vous aurez l'occasion d'intervenir sur des projets transformatifs et innovants.

Vos missions
Vous accompagnerez nos clients sur leurs différen",https://candidat.francetravail.fr/offres/recherche/detail/1918338,,M1405,Débutant accepté,2026-04-25,2026-04-26,france_travail,data scientist,
b63f34405e0e063e,"Consultant Senior ou Manager Data Architect - secteur Financier, H/F",EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Requisition ID:  1593346

L'opportunité


Nous rejoindre, c'est aimer travailler en équipe sur des sujets innovants (IA, data, analyse quantitative), parmi une cinquantaine de consultants aux profils variés, gender-balanced, et en pleine croissance. C'est aussi un tremplin, en bénéficiant de coaching, de formations certifiantes, et des parcours de carrières variés en France et à l'international.

Votre champ d'intervention vous permettra d'acquérir une expérience variée, bénéficiant de vastes po",https://candidat.francetravail.fr/offres/recherche/detail/1918329,,M1405,Débutant accepté,2026-04-25,2026-04-26,france_travail,data scientist,
b17506dbd6058815,REFERENT MASTER DATA MANAGEMENT (MDM) H/F,AFD - Agence Française de développement,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Missions principales :·         Gestion de la plateforme de Master Data Management,·         Supervision des traitements de données dans la plateforme,·         Collaboration avec les équipes DSI,·         Contribution à la gouvernance de la donnée en collaboration avec le Data Office AFD.L’AFD est en cours de déploiement d’une plateforme MDM, avec un premier référentiel de données en cours d’instanciation, « le référentiel tiers ». D’autres référentiels sont prévus pour intégration dans la plat",https://candidat.francetravail.fr/offres/recherche/detail/1918283,,M1405,Débutant accepté,2026-04-25,2026-04-26,france_travail,data scientist,
9e13224340a32b2a,Manager Data / IA Forensics F/H,EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Chez EY, nous sommes « All in » pour façonner votre avenir en toute confiance. Ensemble, nous orienterons votre carrière selon vos aspirations. Rejoignez EY et contribuez à construire un monde meilleur. 

 

Notre Opportunité :

 

Dans le cadre du développement de notre activité sur la fraude documentaire et la poursuite de l'industrialisation de notre solution EY Document Authenticity Tool, nous recherchons une personne au grade de Manager pour piloter le déploiement et le delivery de cette so",https://candidat.francetravail.fr/offres/recherche/detail/1918282,,M1405,Débutant accepté,2026-04-25,2026-04-26,france_travail,data scientist,
21edd57024cfaa17,Consultant Senior & Manager en Data consulting - secteur financier (H/F),EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"L'opportunité

 

En travaillant dans une équipe en croissance sur les différents métiers Data & Analytics et Innovation, vous participez au développement des missions à forte valeur ajoutée auprès de nos clients (gestion de la donnée, processus de transformation, définition de moyen, machine learning, NLP, architecture, robotics, analyse quantitative, datamining, Big data, Data Science, algorithmique, blockchain, intelligence artificielle, digital,…).

 

Votre champ d'intervention s'étendra vé",https://candidat.francetravail.fr/offres/recherche/detail/1918233,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
215c62cc36af2c8b,Consultant Data Gouvernance / Data Management (H/F),EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"EY Data & Analytics en France c'est :

 

Une équipe de plus de 130 consultants data, aux profils très divers, permettant de couvrir l'ensemble des problématiques et de s'enrichir mutuellement
Un Lab d'une surface de 600m² dédiée à l'innovation autour de la Data;
Le leader mondial du conseil en innovation et en supply chain (rapport Forresters);
Une équipe expérimentée, gage d'excellence pour encadrer les projets et vous faire grandir
Des projets d'une grande diversité, auprès des plus grands cl",https://candidat.francetravail.fr/offres/recherche/detail/1918204,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
a384f978e1951e05,Data Strategist Expérimenté H/F,EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Pour faire face aux besoins de nos clients et à notre ambition de croissance au sein de notre expertise, nous recrutons des Consultants en Data Strategy expérimenté F/H.

 

Vos Missions :

 

Au sein de nos équipes vous participez à des missions :

D'accompagnement de Chief Data Officer dans la structuration du Data office, l'animation et l'évangélisation, la définition de trajectoire, l'identification de cas d'usage, le pilotage de POC
Analyse de maturité Data, Audit de l'existant
Elaboration ",https://candidat.francetravail.fr/offres/recherche/detail/1918195,,M1405,Débutant accepté,2026-04-25,2026-04-26,france_travail,data scientist,
ebd65ec489ccfb3f,Data Strategist Expérimenté H/F,EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"EY Data & Analytics en France c'est :

Une équipe de plus de 100 consultants data, aux profils très divers, permettant de couvrir l'ensemble des problématiques et de s'enrichir mutuellement
Un Lab d'une surface de 600m² dédiée à l'innovation autour de la Data
Le leader mondial du conseil en innovation (rapport Forrester)
Une équipe expérimentée, gage d'excellence pour encadrer les projets et vous faire grandir
Des projets d'une grande diversité, auprès des plus grands clients nationaux et intern",https://candidat.francetravail.fr/offres/recherche/detail/1918187,,M1405,Débutant accepté,2026-04-25,2026-04-26,france_travail,data scientist,
29ddecffbb5cd786,Data Analyst Expérimenté H/F,EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"EY Analytics recrute un Data Analyst (F/H). Vous rejoindrez une équipe dynamique, enthousiaste et multiculturelle et vous aurez l'occasion d'intervenir sur des projets transformatifs et innovants.

 

Vos missions

Vous accompagnerez nos clients sur leurs différents besoins de traitement de données, d'analyses et de mise en place de reporting

Concevoir, implémenter et développer des solutions de reporting, d'analyse de données ou de visualisations de données (Power BI, Tableau…)
Préparer les do",https://candidat.francetravail.fr/offres/recherche/detail/1918180,,M1405,Débutant accepté,2026-04-25,2026-04-26,france_travail,data scientist,
b323688731ea6d54,"Consultant Senior ou Manager Data Engineering - secteur Financier, H/F",EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Selon votre parcours, vos expériences et votre expertise, vous serez amené(e) à apporter vos compétences à des équipes engagées sur des missions de conseil de différentes natures :

 

Étude, développement et implémentation de solutions afférentes à une plateforme data et ses composantes (outil de visualisation, de consommation de la donnée, d'ingestion, etc.), en travaillant de pair avec des interlocuteurs fonctionnels et techniques
Travaux techniques de chargement et de transformation de la do",https://candidat.francetravail.fr/offres/recherche/detail/1917975,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
9d1e2019ca027778,"Consultant Expérimenté et Manager en Data Science - Secteur Financier, HF (H/F)",EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"L'opportunité

En travaillant dans une équipe en croissance sur les différents métiers Data & Analytics et Innovation, vous participez au développement des missions à forte valeur ajoutée auprès de nos clients (gestion de la donnée, processus de transformation, définition de moyen, machine learning, NLP, architecture, robotics, analyse quantitative, datamining, big data, data science, algorithmique, blockchain, intelligence artificielle, digital, …).

 

Votre champ d'intervention s'étendra véri",https://candidat.francetravail.fr/offres/recherche/detail/1917911,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
7d3ecbf1495c6ec2,"Consultant Expérimenté & Manager en Data Engineering - Secteur Financier, H/F",EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"L'opportunité

En travaillant dans une équipe en croissance sur les différents métiers Data & Analytics et Innovation, vous participez au développement des missions à forte valeur ajoutée auprès de nos clients (gestion de la donnée, processus de transformation, définition de moyen, architecture, robotics, analyse quantitative, datamining, big data, algorithmique, blockchain, intelligence artificielle, digital, …).

 

Votre champ d'intervention s'étendra véritablement au niveau mondial et vous p",https://candidat.francetravail.fr/offres/recherche/detail/1917863,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
3834f249f97a2e0b,Consultant Débutant Data Analyst en CDI - Paris - Septembre 2025 (F/H),EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Constituée d'une vingtaine de spécialistes aux parcours et horizons multiples, cette équipe intervient pour des clients de notre cabinet de tous secteurs d'activité, des ETI aux grands groupes internationaux. Revendiquant son caractère transverse, le Digital Hub se place au croisement des missions d'audit financier et de conseil.


En tant que consultant au sein de Digital Hub, quelles seront vos missions ?

Participer à la digitalisation de nos clients : reportings via des outils de datavisuali",https://candidat.francetravail.fr/offres/recherche/detail/1917828,,M1405,Débutant accepté,2026-04-25,2026-04-26,france_travail,data scientist,
bf2958682bb26311,Consultant Expérimenté & Manager en « Data & Intelligent Process Automation »-Secteur Financier (H/F),EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"L'opportunité

En travaillant dans une équipe en croissance sur les différents métiers Data & Analytics et Innovation, vous participez au développement des missions à forte valeur ajoutée auprès de nos clients (gestion de la donnée, processus de transformation, définition de moyen, machine learning, NLP, architecture, robotics, analyse quantitative, datamining, big data, data science, algorithmique, blockchain, intelligence artificielle, digital, …).

Votre champ d'intervention s'étendra véritab",https://candidat.francetravail.fr/offres/recherche/detail/1917824,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
ee725dbf2c53bff2,ANALYSTES DATA SCIENCE ET STATISTIQUES - H/F,Banque de France,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Au sein d'équipes pluridisciplinaires dirigées par un inspecteur, chef de mission, vous mènerez des travaux de contrôle au sein des établissements de crédit et serez chargé en priorité d'analyser et porter un regard critique sur les dispositifs adoptés par les banques françaises pour se conformer aux exigences réglementaires en matière de modélisation du risque de crédit (modèles IRB, IFRS). Ces travaux requièrent, entre autres, d'apprécier la performance statistique des modèles proposés et la q",https://candidat.francetravail.fr/offres/recherche/detail/1917684,,M1405,Débutant accepté,2026-04-25,2026-04-26,france_travail,data scientist,
c9e0057920038f7f,Consultant VSI Data Integrity (H/F),Non spécifiée,75 - Paris 9e Arrondissement,Paris 9e Arrondissement,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Consultant Senior AQ SI / Data Integrity - Site Pharma
 Ils de France + déplacements ponctuels en région (Hauts de France et Sud)
 Début Juin à fin d'année et prolongations
 CDI / CDIC / Freelance


À propos de Nalys

Nalys est une société de conseil franco-belge spécialisée sur les projets life sciences, innovative software et énergie depuis 2011. Notre mission : offrir aux ingénieurs des projets à forte valeur ajoutée et leur donner tous les moyens nécessaires pour accomplir leurs missions aup",https://candidat.francetravail.fr/offres/recherche/detail/1929979,,M1405,5 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
4783bc5b00c2c35a,"Senior Consultant spécialisé en données ESG -Critères environnementaux, sociaux et de gouvernance (H/F)",EY,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Requisition ID:  1492880
Dans le cadre du développement en forte croissance de son activité Data & Analytics, dans le secteur financier (Banque, Assurance, Prévoyance, Gestion d'actifs), EY recherche des consultants expérimentés ayant une expérience dans l'accompagnement de Directions Métiers et Systèmes d'Information sur les sujets autour de la data, l'IA et l'Analytics.   

 

L'opportunité

Vous serez rattaché à notre équipe Data & Analytics au sein du département Technology Consulting dédié ",https://candidat.francetravail.fr/offres/recherche/detail/1918247,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
ceee30d01b414d56,REFERENT-E MODELISATION DE DONNEES ET CATALOGAGE H/F,AFD - Agence Française de développement,75 - Paris,Paris,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Directement rattaché au responsable du Pôle ADA (Pole Accompagnement Data), vous interviendrez en tant que Référent-e Modélisation et catalogage des données.  Vos missions sont les suivantes :  ·       Gouvernance des données  o    Contribuer à la mise en place et animation de la démarche de gouvernance des données, en lien avec les autres collaborateurs du pôle ADA, les Métiers et les autres acteurs SI du Groupe.  o    Contribuer à fournir aux instances les éléments nécessaires à la gouvernance",https://candidat.francetravail.fr/offres/recherche/detail/1917923,,M1405,Débutant accepté,2026-04-25,2026-04-26,france_travail,data scientist,
fba8c39e77cd534b,MLOps Engineer F/H,KPMG,92 - Courbevoie,Courbevoie,,,,False,CDI,CDI,data scientist,Informatique / Tech,"Vos challenges

 

 * Concevoir et maintenir des pipelines MLOps pour le déploiement continu des modèles ML.
 * Collaborer étroitement avec les data scientists, les développeurs data/software et les équipes DevOps pour comprendre les besoins et optimiser les processus de déploiement.
 * Automatiser la création et la gestion des environnements via Infrastructure as Code (Terraform, Ansible, Helm).
 * Gérer les environnements cloud et conteneurs (Azure, Kubernetes, Docker).
 * Mettre en place des ",https://candidat.francetravail.fr/offres/recherche/detail/1917743,,M1405,3 An(s),2026-04-25,2026-04-26,france_travail,data scientist,
12a4e7b859a3b68a,Data Scientist F/H  (H/F),La Banque Postale,75 - Paris 15e Arrondissement,Paris 15e Arrondissement,,,,False,CDI,CDI,data scientist,Informatique / Tech,"On vous propose de rejoindre une des équipes de la Direction de la prévention de la lutte contre la fraude de La Banque Postale où vos actions contribueront à vous épanouir et à rendre notre croissance à la fois saine et durable.
Vous aurez 4 types de missions : 

 * Lutte contre la fraude

 * Identifier les situations de fraude sur leur périmètre via des analyses ad hoc et documentées des données disponibles
 * Identifier des données pertinentes nécessaires à la lutte contre la fraude
 * Réalis",https://candidat.francetravail.fr/offres/recherche/detail/1866308,,M1405,3 An(s),2026-04-24,2026-04-26,france_travail,data scientist,
24f0d8f218f2c4b1,ALTERNANCE - Data Scientist H/F,Non spécifiée,92 - Boulogne-Billancourt,Boulogne-Billancourt,,,,False,CDD - 12 Mois,CDD,data scientist,Informatique / Tech,"
              Au sein de l’équipe Machine Learning & IA, rattaché(e) au Chief Data et Ad Tech Officer, vous aurez pour missions de travailler sur des sujets data sciences variées. De la collecte des données à la modélisation en passant par les différentes étapes d’un projet data science. Vous apporterez vos connaissances dans l’exploitation de données provenant de sources variées et hétérogènes (historiques utilisateurs, bases CRM, metadata, …). Également, vous aurez pour mission de concevoir e",https://candidat.francetravail.fr/offres/recherche/detail/1865630,,M1405,Débutant accepté,2026-04-24,2026-04-26,france_travail,data scientist,
bea567a5e2704730,Annonce générique - APPRENTISSAGE – Data Scientist (F/H),Non spécifiée,78 - Versailles,Versailles,,,,False,CDD - 12 Mois,CDD,data scientist,Informatique / Tech,"
            Au sein de Dassault Systèmes, nos équipes R&D proposent des sujets d’apprentissage au sein de leurs équipes. Chaque équipe peut être dédiée à un produit (CATIA, SIMULIA, ENOVIA, etc.) ou un laboratoire de Recherche.

 

Vos missions

 

Durant votre apprentissage, voici le type de sujets sur lesquels vous travaillerez :

 


	Ingénieur Machine Learning - Optimisation d’un parc de serveurs (F/H)
	Data Scientist - Méthodes probabilistes non supervisées pour l’extraction de bases de co",https://candidat.francetravail.fr/offres/recherche/detail/1865418,,E1410,0 An(s),2026-04-24,2026-04-26,france_travail,data scientist,
f5d4e4d11b6a839c,Data Scientist IA F/H,Non spécifiée,69 - Lyon 1er Arrondissement,Lyon 1er Arrondissement,,,,False,CDI,CDI,data scientist,Informatique / Tech,"
            🚀 Le poste en 3 motsInnovant. Transverse. Impactant. 🎯 Votre mission A la BU Combustible de Framatome, nos algorithmes contribuent à la performance industrielle du nucléaire, et nos data-scientists parlent autant aux métallurgistes, aux développeurs, aux mécaniciens, aux thermo-hydrauliciens, aux neutroniciens…En tant que Data Scientist IA au sein de notre service d’ingénierie, vous serez notre couteau suisse de l'intelligence artificielle. Votre terrain de jeu : faire émerger des s",https://candidat.francetravail.fr/offres/recherche/detail/1864997,,M1405,0 An(s),2026-04-24,2026-04-26,france_travail,data scientist,
e0731b6e47460286,Une/Un Data Scientist confirmé(e) (H/F),ARCOM,75 - Paris 12e Arrondissement,Paris 12e Arrondissement,,,,False,CDI,CDI,data scientist,Informatique / Tech,"RESPONSABILITÉS : 

Placé sous l'autorité du chef adjoint du département Données et technologies, le data scientist aura pour missions de :
-Participer au développement et à la mise en œuvre d'algorithmes d'intelligence artificielle au service des activités de régulation ;
-Contribuer à l'analyse et à la valorisation des données audiovisuelles et numériques ;
-Aider à la création et à l'optimisation de pipelines pour améliorer la performance des systèmes d'IA déployés (Docker, Kubernetes);
-Coll",https://candidat.francetravail.fr/offres/recherche/detail/1863221,,M1405,Expérience exigée,2026-04-24,2026-04-26,france_travail,data scientist,
